addons_osfstorage_nodesettings,addons_osfstorage_nodesettings_region_id_6cf3b53b,CREATE INDEX addons_osfstorage_nodesettings_region_id_6cf3b53b ON public.addons_osfstorage_nodesettings USING btree (region_id)
addons_osfstorage_nodesettings,addons_osfstorage_nodesettings_root_node_id_6e9e2e76,CREATE INDEX addons_osfstorage_nodesettings_root_node_id_6e9e2e76 ON public.addons_osfstorage_nodesettings USING btree (root_node_id)
addons_osfstorage_nodesettings,addons_osfstorage_nodesettings_user_settings_id_e4a847c4,CREATE INDEX addons_osfstorage_nodesettings_user_settings_id_e4a847c4 ON public.addons_osfstorage_nodesettings USING btree (user_settings_id)
addons_osfstorage_region,addons_osfstorage_region__id_d2aaf540,CREATE INDEX addons_osfstorage_region__id_d2aaf540 ON public.addons_osfstorage_region USING btree (_id)
addons_osfstorage_region,addons_osfstorage_region__id_d2aaf540_like,CREATE INDEX addons_osfstorage_region__id_d2aaf540_like ON public.addons_osfstorage_region USING btree (_id varchar_pattern_ops)
addons_osfstorage_region,addons_osfstorage_region__id_name_b158e375_uniq,"CREATE UNIQUE INDEX addons_osfstorage_region__id_name_b158e375_uniq ON public.addons_osfstorage_region USING btree (_id, name)"
addons_osfstorage_region,addons_osfstorage_region_pkey,CREATE UNIQUE INDEX addons_osfstorage_region_pkey ON public.addons_osfstorage_region USING btree (id)
addons_osfstorage_usersettings,addons_osfstorage_usersettings__id_f7185f64_like,CREATE INDEX addons_osfstorage_usersettings__id_f7185f64_like ON public.addons_osfstorage_usersettings USING btree (_id varchar_pattern_ops)
addons_osfstorage_usersettings,addons_osfstorage_usersettings__id_key,CREATE UNIQUE INDEX addons_osfstorage_usersettings__id_key ON public.addons_osfstorage_usersettings USING btree (_id)
addons_osfstorage_usersettings,addons_osfstorage_usersettings_default_region_id_766c7db7,CREATE INDEX addons_osfstorage_usersettings_default_region_id_766c7db7 ON public.addons_osfstorage_usersettings USING btree (default_region_id)
addons_osfstorage_usersettings,addons_osfstorage_usersettings_owner_id_key,CREATE UNIQUE INDEX addons_osfstorage_usersettings_owner_id_key ON public.addons_osfstorage_usersettings USING btree (owner_id)
addons_osfstorage_usersettings,addons_osfstorage_usersettings_pkey,CREATE UNIQUE INDEX addons_osfstorage_usersettings_pkey ON public.addons_osfstorage_usersettings USING btree (id)
addons_owncloud_nodesettings,addons_owncloud_nodesettings__id_f4d34c85_like,CREATE INDEX addons_owncloud_nodesettings__id_f4d34c85_like ON public.addons_owncloud_nodesettings USING btree (_id varchar_pattern_ops)
addons_owncloud_nodesettings,addons_owncloud_nodesettings__id_key,CREATE UNIQUE INDEX addons_owncloud_nodesettings__id_key ON public.addons_owncloud_nodesettings USING btree (_id)
addons_owncloud_nodesettings,addons_owncloud_nodesettings_external_account_id_cfda6c12,CREATE INDEX addons_owncloud_nodesettings_external_account_id_cfda6c12 ON public.addons_owncloud_nodesettings USING btree (external_account_id)
addons_owncloud_nodesettings,addons_owncloud_nodesettings_owner_id_key,CREATE UNIQUE INDEX addons_owncloud_nodesettings_owner_id_key ON public.addons_owncloud_nodesettings USING btree (owner_id)
addons_owncloud_nodesettings,addons_owncloud_nodesettings_pkey,CREATE UNIQUE INDEX addons_owncloud_nodesettings_pkey ON public.addons_owncloud_nodesettings USING btree (id)
addons_owncloud_nodesettings,addons_owncloud_nodesettings_user_settings_id_f90841c0,CREATE INDEX addons_owncloud_nodesettings_user_settings_id_f90841c0 ON public.addons_owncloud_nodesettings USING btree (user_settings_id)
addons_owncloud_usersettings,addons_owncloud_usersettings__id_7cede333_like,CREATE INDEX addons_owncloud_usersettings__id_7cede333_like ON public.addons_owncloud_usersettings USING btree (_id varchar_pattern_ops)
addons_owncloud_usersettings,addons_owncloud_usersettings__id_key,CREATE UNIQUE INDEX addons_owncloud_usersettings__id_key ON public.addons_owncloud_usersettings USING btree (_id)
addons_owncloud_usersettings,addons_owncloud_usersettings_owner_id_key,CREATE UNIQUE INDEX addons_owncloud_usersettings_owner_id_key ON public.addons_owncloud_usersettings USING btree (owner_id)
addons_owncloud_usersettings,addons_owncloud_usersettings_pkey,CREATE UNIQUE INDEX addons_owncloud_usersettings_pkey ON public.addons_owncloud_usersettings USING btree (id)
addons_s3_nodesettings,addons_s3_nodesettings__id_5115404f_like,CREATE INDEX addons_s3_nodesettings__id_5115404f_like ON public.addons_s3_nodesettings USING btree (_id varchar_pattern_ops)
addons_s3_nodesettings,addons_s3_nodesettings__id_key,CREATE UNIQUE INDEX addons_s3_nodesettings__id_key ON public.addons_s3_nodesettings USING btree (_id)
addons_s3_nodesettings,addons_s3_nodesettings_external_account_id_b0b297a7,CREATE INDEX addons_s3_nodesettings_external_account_id_b0b297a7 ON public.addons_s3_nodesettings USING btree (external_account_id)
addons_s3_nodesettings,addons_s3_nodesettings_owner_id_key,CREATE UNIQUE INDEX addons_s3_nodesettings_owner_id_key ON public.addons_s3_nodesettings USING btree (owner_id)
addons_s3_nodesettings,addons_s3_nodesettings_pkey,CREATE UNIQUE INDEX addons_s3_nodesettings_pkey ON public.addons_s3_nodesettings USING btree (id)
addons_s3_nodesettings,addons_s3_nodesettings_user_settings_id_d4daa162,CREATE INDEX addons_s3_nodesettings_user_settings_id_d4daa162 ON public.addons_s3_nodesettings USING btree (user_settings_id)
addons_s3_usersettings,addons_s3_usersettings__id_e5c56e39_like,CREATE INDEX addons_s3_usersettings__id_e5c56e39_like ON public.addons_s3_usersettings USING btree (_id varchar_pattern_ops)
addons_s3_usersettings,addons_s3_usersettings__id_key,CREATE UNIQUE INDEX addons_s3_usersettings__id_key ON public.addons_s3_usersettings USING btree (_id)
addons_s3_usersettings,addons_s3_usersettings_owner_id_key,CREATE UNIQUE INDEX addons_s3_usersettings_owner_id_key ON public.addons_s3_usersettings USING btree (owner_id)
addons_s3_usersettings,addons_s3_usersettings_pkey,CREATE UNIQUE INDEX addons_s3_usersettings_pkey ON public.addons_s3_usersettings USING btree (id)
addons_twofactor_usersettings,addons_twofactor_usersettings__id_b3cdccc4_like,CREATE INDEX addons_twofactor_usersettings__id_b3cdccc4_like ON public.addons_twofactor_usersettings USING btree (_id varchar_pattern_ops)
addons_twofactor_usersettings,addons_twofactor_usersettings__id_key,CREATE UNIQUE INDEX addons_twofactor_usersettings__id_key ON public.addons_twofactor_usersettings USING btree (_id)
addons_twofactor_usersettings,addons_twofactor_usersettings_owner_id_key,CREATE UNIQUE INDEX addons_twofactor_usersettings_owner_id_key ON public.addons_twofactor_usersettings USING btree (owner_id)
addons_twofactor_usersettings,addons_twofactor_usersettings_pkey,CREATE UNIQUE INDEX addons_twofactor_usersettings_pkey ON public.addons_twofactor_usersettings USING btree (id)
addons_wiki_nodesettings,addons_wiki_nodesettings__id_d9e3272c_like,CREATE INDEX addons_wiki_nodesettings__id_d9e3272c_like ON public.addons_wiki_nodesettings USING btree (_id varchar_pattern_ops)
addons_wiki_nodesettings,addons_wiki_nodesettings__id_key,CREATE UNIQUE INDEX addons_wiki_nodesettings__id_key ON public.addons_wiki_nodesettings USING btree (_id)
addons_wiki_nodesettings,addons_wiki_nodesettings_is_publicly_editable_0701f322,CREATE INDEX addons_wiki_nodesettings_is_publicly_editable_0701f322 ON public.addons_wiki_nodesettings USING btree (is_publicly_editable)
addons_wiki_nodesettings,addons_wiki_nodesettings_owner_id_key,CREATE UNIQUE INDEX addons_wiki_nodesettings_owner_id_key ON public.addons_wiki_nodesettings USING btree (owner_id)
addons_wiki_nodesettings,addons_wiki_nodesettings_pkey,CREATE UNIQUE INDEX addons_wiki_nodesettings_pkey ON public.addons_wiki_nodesettings USING btree (id)
addons_wiki_wikipage,addons_wiki_page_na_6d5d96_idx,"CREATE INDEX addons_wiki_page_na_6d5d96_idx ON public.addons_wiki_wikipage USING btree (page_name, node_id)"
